"X.U.FEFF.Equipment";"Serialnummer";"TypBez";"BauJ";"Bestelldaten";"SBNR";"Auftrag";"Vertrag";"BewArt";"Meßwert";"Name.1";"Ort";"KDW";"VkOrg";"KM";"technischer.Hinweis";"interne.Bemerkung";"Meßwert..2.";"SendStelle";"SCd";"Gabeln.ink";"Batt.Ladeg";"Reifen.ink";"Anbaug";"Ident.Nr";"Schadenart";"Baugruppe";"Materialkurztext";"Z.Wechsel";"Beginn";"Ende";"Garantie.ab";"Garantie.bis";"Column.34";"Column.35";"Column.36";"Column.37";"Column.38";"Lohn.Koste";"Mat..Koste";"AnschDat";"Währg";"TechnAb";"SourceFile";"Source";"Filtered.to.at.17.13.49"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13012476453;"6009287403";NA;"510";NA;"Barth Spedition GmbH";"Burladingen";"941247";"0130";"40";"Chassis ist durch Gewalteinwirkung verbogen   (beschädigt)Chassis mit anderen Techniker ers,";NA;NA;NA;"13";NA;NA;NA;NA;"0463744";"Gewaltschaden";"Ersetzt";"CHASSIS";NA;"05/06/2014";"05/06/2014";"26/04/2013";NA;NA;"9.2";"0";NA;NA;"0";"0";"23/04/2013";NA;"02/07/2014";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13012476453;"6009287403";NA;"510";NA;"Barth Spedition GmbH";"Burladingen";"941247";"0130";"0";"Chassis ist durch Gewalteinwirkung verbogen   (beschädigt)Chassis mit anderen Techniker ers,";NA;NA;NA;"13";NA;NA;NA;NA;"0717235";"Gewaltschaden";"Ersetzt";"Fahrerschutzdach Zsb 'lackiert";NA;"05/06/2014";"05/06/2014";"26/04/2013";NA;NA;"0";"0";NA;NA;"0";"0";"23/04/2013";NA;"02/07/2014";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13000464787;"6009308063";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"40";"1000h Wartungsarbeiten durchgeführt. Fahrzeug und Aggregate gereinigt. Alle Schmierstellen abgeschmiert. Filter erneuert.   Funktionsprüfung und Probefahrt durchgeführt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"10/06/2014";"10/06/2014";"26/04/2013";NA;NA;"0";"2.9";NA;NA;"286.51";"53.13";"23/04/2013";"EUR";"14/06/2014";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13000465045;"6009308065";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"0";"Ersatzteil-Lieferung Wartungsset.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"16/10/2014";"16/10/2014";"26/04/2013";"26/04/2014";NA;"0";"0";NA;NA;"0";"36.3";"23/04/2013";"EUR";"21/10/2014";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13000464849;"6009423312";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"0";"Einstellungen Fleetmanger überprüft. Fahrzeug fährt nur langsam obwohl Fahrparameter auf 17km/h eingestellt sind.";NA;NA;NA;"05";NA;NA;NA;NA;"0160892";"Einstellungsfehler";"Eingestellt";"FLEETMANAGER";NA;"08/07/2014";"08/07/2014";"26/04/2013";NA;NA;"2.1";"0";NA;NA;"149.12";"0";"23/04/2013";"EUR";"10/07/2014";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13001045430;"6009597868";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940104";"0130";"90";"Batterietüre schliesst nicht.überpr.Verriegelung ist defekt.Verriegelung abgebaut u.instandgesetzt.";NA;NA;NA;"09";NA;NA;NA;NA;"0531035";"Sonstiges / offen";"Gerichtet";"Schloss";NA;"27/08/2014";"27/08/2014";"26/04/2013";NA;NA;"1.7";"0";NA;NA;"277.22";"0";"23/04/2013";"EUR";"29/08/2014";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13012476589;"6009631666";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"941247";"0130";"52";"Fahrzeug macht Geräusche beim fahren,Radlager hinten macht Geräusche,Räder aus und eingebaut Lager  zerlegt und neu gefettet,   Funktionskontrolle";NA;NA;NA;"09";NA;NA;NA;NA;"0447028";"Sonstiges / offen";"Gesäubert";"LAGER";NA;"03/09/2014";"03/09/2014";"26/04/2013";NA;NA;"1.7";"0";NA;NA;"212.71";"0";"23/04/2013";"EUR";"06/09/2014";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13012476887;"6010168055";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"941247";"0130";"0";"Sucher vorne Glühlampe geht nicht,Sucher zerlegt Glühlampe ers,Funktionskontrolle";NA;NA;NA;"01";NA;NA;NA;NA;"0456935";"Materialfehler";"Ersetzt";"LAMPE";NA;"26/01/2015";"26/01/2015";"26/04/2013";NA;NA;"1.2";"0";NA;NA;"85.2";"0";"23/04/2013";"EUR";"28/01/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13012476929;"6010243582";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"941247";"0130";"52";"Fahrzeug fährt nicht Brems Fehler,";NA;NA;NA;"01";NA;NA;NA;NA;"55515000509";"Materialfehler";"Eingestellt";"Feststellbremse Zsb 'ELF RX20/60";NA;"13/02/2015";"13/02/2015";"26/04/2013";NA;NA;"1.7";"0";NA;NA;"226.93";"0";"23/04/2013";"EUR";"20/02/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";"Gewaltschaden 1135 Hr.Bicakci";13000465298;"6010251564";"10089074";"510";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"0";"Gewaltschaden. Felgen sind stark beschädigt und verformt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"18/02/2015";"18/02/2015";"26/04/2013";NA;NA;"0";"0";NA;NA;"0";"176.88";"23/04/2013";"EUR";"03/03/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13000465284;"6010251588";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"60";"Reifen verschlissen. Ersatzteile aufgenommen und bestellt. Reifen erneuert. Probefahrt durchgeführt. Schrauben nachgezogen.";NA;NA;NA;"04";NA;NA;NA;NA;"0174002";"Oberflächenfehler";"Ersetzt";"AT-BEREIFUNG";NA;"18/02/2015";"23/02/2015";"26/04/2013";NA;NA;"2.9";"0";NA;NA;"326.81";"235.2";"23/04/2013";"EUR";"26/02/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13000465395;"6010276604";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"0";"UVV-Prüfung durchgeführt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"07/04/2015";"07/04/2015";"26/04/2013";NA;NA;"0";"0";NA;NA;"58.88";"1.21";"23/04/2013";"EUR";"11/04/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13000465399;"6010441039";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"20";"1000h Wartung durchgeführt. Fahrzeug mit Druckluft und Hochdruckreiniger gereinigt. Probefahrt durchgeführt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"08/04/2015";"08/04/2015";"26/04/2013";NA;NA;"0";"2";NA;NA;"188.07";"53.62";"23/04/2013";"EUR";"14/04/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";"1135 Gewaltschaden Hr.Bicakci";13000465467;"6010565837";NA;"510";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"60";"Gewaltschaden. Gabelzinken sind nach unten gebogen. Ersatzteile aufgenommen und Angebot erstellt. Gabelzinken bestellt. Neue   Gabelzinken montiert. Funktionsprüfung durchgeführt.";NA;NA;NA;"13";NA;NA;NA;NA;"0738314";"Gewaltschaden";"Ersetzt";"Gabelzinke '1250x500-100x40x1200-2A";NA;"11/05/2015";"13/05/2015";"26/04/2013";NA;NA;"0.8";"0";NA;NA;"181.51";"180.4";"23/04/2013";"EUR";"18/05/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";"1135";13000465466;"6010570139";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"20";"Glühlampe von 2 Suchscheinwerfern defekt. Neue Glühlampen eingebaut.";NA;NA;NA;"01";NA;NA;NA;NA;"0522981";"Materialfehler";"Ersetzt";"Glühlampe 'H3-24V70W";NA;"11/05/2015";"11/05/2015";"26/04/2013";NA;NA;"1";"0";NA;NA;"114.48";"0";"23/04/2013";"EUR";"13/05/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13000465605;"6010826548";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"40";"Sitz lässt sich nicht mehr verstellen. Sitzschiene hat sich gelöst, Schraube blockiert die Sitzschiene. Sitz ausgebaut. Sitzschiene   befestigt, Sitz wieder montiert. Joystickverkabelung instandgesetzt.";NA;NA;NA;"08";NA;NA;NA;NA;"0170735";"gelöst";"Befestigt";"SCHIENE,VO'SITZSCHIENENSATZ MSG65";NA;"20/07/2015";"20/07/2015";"26/04/2013";NA;NA;"1.9";"0";NA;NA;"221.59";"0";"23/04/2013";"EUR";"21/07/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13000465703;"6010989933";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"40";"Hydraulikleitung am Seitenschieber undicht. Leitung nachgezogen. Keine Verbesserung. Leitung enfernt. O-Ring an der Verschraubung   ist defekt. O-Ring getauscht. Leitung wieder eingebaut. Dichtigkeit geprüft.";NA;NA;NA;"01";NA;NA;NA;NA;"0419383";"Materialfehler";"Neu abgedichtet";"O-RING";NA;"27/08/2015";"27/08/2015";"26/04/2013";NA;NA;"1.1";"0";NA;NA;"162.71";"0";"23/04/2013";"EUR";"04/09/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13012477303;"6011024594";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"941247";"0130";"42";"Seitentür ist rausgefallen,Befestigungsbolzen hat sich gelöst,Bolzen neu eingestellt,Tür neu befestigt und eingestellt,   Funktionskontrolle";NA;NA;NA;"01";NA;NA;NA;NA;"0453146";"Materialfehler";"Eingestellt";"SCHLOSS";NA;"09/09/2015";"09/09/2015";"26/04/2013";NA;NA;"1.4";"0";NA;NA;"186.67";"0";"23/04/2013";"EUR";"12/09/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;13000465731;"6011071851";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"20";"Lampe defekt - ersetzt. Schalter der ELF defekt. ET aufgenommen und bestellt. Schloss der Batterietüre klemmt. Scharnier   eingestellt.";NA;NA;NA;"01";NA;NA;NA;NA;"0534414";"Materialfehler";"Ersetzt";"SCHALTER'FESTSTELLBREMSE";NA;"23/09/2015";"23/09/2015";"26/04/2013";NA;NA;"1.6";"0";NA;NA;"158.63";"30.28";"23/04/2013";"EUR";"26/09/2015";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;301004600201;"6011693198";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"08/04/2016";"08/04/2016";"26/04/2013";NA;NA;"0";"1.5";NA;NA;"190.27";"1.25";"23/04/2013";"EUR";"14/04/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;301004600196;"6011834994";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"60";"Batteriesteckerkontakte sind ausgeleiert. Stecker sitzt locker und hat Wackelkontakt beim Fahren und Laden. Stecker erneuert.   Fließanzeiger von Aquamatic erneuert. Funktionsprüfung durchgeführt.";NA;NA;NA;"01";NA;NA;NA;NA;"50983811500";"Materialfehler";"Ersetzt";"Batteriesteckdose 'LV160-50";NA;"07/04/2016";"08/04/2016";"26/04/2013";NA;NA;"3.1";"0";NA;NA;"360.23";"83.02";"23/04/2013";"EUR";"13/04/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";"1106 Gewaltschaden Hr.Bicakci";301004600215;"6011835179";"10089074";"510";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"20";"Gewaltschaden. Ladekabel vom Ladegerät an mehreren Stellen beschädigt, Steckergehäuse gebrochen. ERsatzteil aufgenommen und   bestellt. Neues LAdekabel eingebaut. Funktionsprüfung durchgeführt.";NA;NA;NA;"13";NA;NA;NA;NA;"8097160";"Gewaltschaden";"Ersetzt";"LADEKABEL";NA;"14/04/2016";"14/04/2016";"26/04/2013";NA;NA;"1.4";"0";NA;NA;"147.98";"69";"23/04/2013";"EUR";"19/04/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;301004600256;"6011969800";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"40";"Defekte Glühlampe erneuert.. Ölverlust am Anbaugerät. Fahrtzeug abgedampft und trocken geblasen. Schlauch vom Seitenschieber   undicht. o-Ring der Verschraubung erneuert. Funktionsprüfung durchgeführt.";NA;NA;NA;"01";NA;NA;NA;NA;"0009631426";"Materialfehler";"Ersetzt";"O-Ring";NA;"09/05/2016";"09/05/2016";"26/04/2013";NA;NA;"1.7";"0";NA;NA;"212.25";"0";"23/04/2013";"EUR";"13/05/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";"1135";301004600296;"6012038918";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"140";"Fahrzeug ruckelt beim Fahren. Fehler Fahrpedal wird angezeigt. Neues Fahrpedal aufgenommen und bestellt. Fahrpedal erneuert.   Mehrfach Fehler beim Kalibrieren. Verkleidung erneuert. Funktionsprüfung und Probefahrt durchgeführt. Fehler tritt nach Aussage";NA;NA;NA;"01";NA;NA;NA;NA;"0704357";"Materialfehler";"Ersetzt";"Fahrgeber Zsb";NA;"31/05/2016";"08/06/2016";"26/04/2013";NA;NA;"8.9";"0";NA;NA;"982.61";"212.69";"23/04/2013";"EUR";"11/06/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;301004600408;"6012298826";"10089076";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"80";"Reifen sind verschlissen. Reifen aufgenommen und   bestellt. Beim Reifen wechseln festgestellt, dass   Drehschemel-Lenkachse total";NA;NA;NA;"04";NA;NA;NA;NA;"0173942";"Oberflächenfehler";"Ersetzt";"AT-BEREIFUNG";NA;"08/08/2016";"12/08/2016";"26/04/2013";NA;NA;"3.4";"0";NA;NA;"424.5";"62.72";"23/04/2013";"EUR";"18/08/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";"1135";301004600416;"6012305211";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"20";"Warnblitzleuchte ohne Funktion. Blitzleuchte erneuert.";NA;NA;NA;"01";NA;NA;NA;NA;"0714003";"Materialfehler";"Ersetzt";"Warnblitzleuchte '12-100V";NA;"11/08/2016";"11/08/2016";"26/04/2013";NA;NA;"1.2";"0";NA;NA;"132.76";"28.64";"23/04/2013";"EUR";"16/08/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";"1135";301004600422;"6012316554";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"0";"Drehschemelachse ist ausgeschlagen. Ersatzteile aufgenommen und bestellt. Achse mit 2.Techniker erneuert. Funktionsprüfung und   Probefahrt durchgeführt.";NA;NA;NA;"02";NA;NA;NA;NA;"0528031";"ausgeschlagen";"Ersetzt";"Lenkachse 'AL18Z-03/STILL-RX20";NA;"16/08/2016";"16/08/2016";"26/04/2013";NA;NA;"0";"0";NA;NA;"0";"0";"23/04/2013";NA;"19/08/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";"1135";301004600422;"6012316554";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"20";"Drehschemelachse ist ausgeschlagen. Ersatzteile aufgenommen und bestellt. Achse mit 2.Techniker erneuert. Funktionsprüfung und   Probefahrt durchgeführt.";NA;NA;NA;"09";NA;NA;NA;NA;"0528031";"Sonstiges / offen";"Ersetzt";"Lenkachse 'AL18Z-03/STILL-RX20";NA;"16/08/2016";"16/08/2016";"26/04/2013";NA;NA;"3.1";"0";NA;NA;"579.26";"732.36";"23/04/2013";"EUR";"19/08/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;301010400328;"6012316554";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940104";"0130";"30";"Lenkachse ausgeschlagen, Fahrzeug aufgebockt,   Lenkachse ausgebaut, Drehwinkelgeber neu verbaut,   Lenkachse eingebaut + hydraulisch";NA;NA;NA;"09";NA;NA;NA;NA;"0528031";"Sonstiges / offen";"Ersetzt";"Lenkachse 'AL18Z-03/STILL-RX20";NA;"16/08/2016";"16/08/2016";"26/04/2013";NA;NA;"3";"0";NA;NA;"0";"0";"23/04/2013";NA;"19/08/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;301010400328;"6012316554";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940104";"0130";"0";"Lenkachse ausgeschlagen, Fahrzeug aufgebockt,   Lenkachse ausgebaut, Drehwinkelgeber neu verbaut,   Lenkachse eingebaut + hydraulisch";NA;NA;NA;"02";NA;NA;NA;NA;"0528031";"ausgeschlagen";"Ersetzt";"Lenkachse 'AL18Z-03/STILL-RX20";NA;"16/08/2016";"16/08/2016";"26/04/2013";NA;NA;"0";"0";NA;NA;"0";"0";"23/04/2013";NA;"19/08/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";"1135";301004600594;"6012687766";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"40";"Glühlampen an mehreren Staplern defekt. Neuen Glühlampen an Arbeitsscheinwerfern und Suchern gewechselt.";NA;NA;NA;"01";NA;NA;NA;NA;"0522981";"Materialfehler";"Ersetzt";"Glühlampe 'H3-24V70W";NA;"16/11/2016";"16/11/2016";"26/04/2013";NA;NA;"1.7";"0";NA;NA;"227.47";"30.96";"23/04/2013";"EUR";"22/11/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4327881";"516215D00376";"RX 20-20";"2013";NA;301004600615;"6012714347";"10089074";"617";NA;"Barth Spedition GmbH";"Burladingen";"940046";"0130";"60";"1000h Wartungsarbeiten durchgeführt. ELF   kalibriert, Schalter erneuert.";NA;NA;NA;"01";NA;NA;NA;NA;"0534414";"Materialfehler";"Ersetzt";"SCHALTER'FESTSTELLBREMSE";NA;"23/11/2016";"24/11/2016";"26/04/2013";NA;NA;"1";"2";NA;NA;"375.46";"94.64";"23/04/2013";"EUR";"02/12/2016";"Ansgar_3.xlsx";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";"GEWALTSCHADEN";1012875266;"6009542784";NA;"510";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"mittlere Schlauchführung erneuert   ,Funktionsüberprüfung ,   Gewaltschaden ,";"durch Gewaltschaden entstandenen Schaden behoben   ,";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"12/08/2014";"12/08/2014";"25/04/2014";"25/04/2015";"0";"0";NA;NA;NA;"56.81";"26.83";"23/04/2014";"EUR";"20/08/2014";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;1012875298;"6009640446";NA;"510";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"ausgehebelte Seitenklappe eingebaut und   eingepasst ,verbogenen Halter aus ,eingebaut und   gerichtet ,Funktionsüberprüfung ,";"durch Gewaltschaden entstandenen Schaden behoben   ,";NA;NA;"13";NA;NA;NA;NA;"56326101405";"Gewaltschaden";"Nacharbeit Sonstige";"Seitenblech Zsb";NA;"18/08/2014";"18/08/2014";"25/04/2014";"25/04/2015";"0";"0";NA;NA;NA;"106.53";"0";"23/04/2014";"EUR";"10/09/2014";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;1012875533;"6010030119";"10100907";"617";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"Wartung durchgeführt ,Problem an der   Schlauchführung behoben ,Funktionsüberprüfung ,";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"08/12/2014";"08/12/2014";"25/04/2014";"25/04/2015";"2";"0";NA;NA;NA;"142.01";"4.31";"23/04/2014";"EUR";"27/01/2015";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;1012875594;"6010159297";NA;"625";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"Gerät überprüft ,Defekt festgestellt ,Material   bestellt ,Gerät zwecks Instandsetzung demontiert   ,verbogenen Gabelträger erneuert ,";"durch Gewaltschaden entstandenen Schaden behoben   , Bruchversicherung ,";NA;NA;"13";NA;NA;NA;NA;"0705577";"Gewaltschaden";"Ersetzt";"Gabeltr. 'Drf 108 Spur 358";NA;"27/01/2015";"02/02/2015";"25/04/2014";"25/04/2015";"0";"0";NA;NA;NA;"695.87";"1102.8";"23/04/2014";"EUR";"20/02/2015";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;1012875632;"6010302298";NA;"701";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"Gerät ist ausgefallen ,Diagnose durchgeführt   ,Fehlerspeicher ausgelesen und gelöscht   ,Prüfarbeiten an der E - Anlage durchgeführt ,";NA;NA;NA;"09";NA;NA;NA;NA;"2999997";"Sonstiges / offen";"Fehlersuche";"Zukaufteil";NA;"18/02/2015";"18/02/2015";"25/04/2014";"25/04/2015";"0";"0";NA;NA;NA;"248.54";"0";"23/04/2014";"EUR";"03/03/2015";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;1001116225;"6010431406";NA;"701";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"940111";"0010";"0";"Hebel am Hydraulikblock befestigt.";"Bemerkung wurde automatisch erzeugt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"30/03/2015";"30/03/2015";"25/04/2014";"25/04/2015";"0";"0";NA;NA;NA;"44.16";"0";"23/04/2014";"EUR";"04/04/2015";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;800000440502;"6010455520";"10100907";"701";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"UVV - Prüfung durchgeführt ,Gerät abgeschmiert   ,Einstellarbeiten ,lose Verkleidung befestigt   ,Batterie I.O. ,";"Hallo Jörg die Repa. ist Garantie  BWA 701   ,Verkleidug hatte sich gelöst";NA;NA;"09";NA;NA;NA;NA;"2999997";"Sonstiges / offen";"Befestigt";"Zukaufteil";NA;"08/04/2015";"08/04/2015";"25/04/2014";"25/04/2015";"0";"0";NA;NA;NA;"73.6";"0";"23/04/2014";"EUR";"15/04/2015";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;800000440501;"6010458336";"10100907";"617";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"UVV - Prüfung durchgeführt ,Gerät abgeschmiert   ,Einstellarbeiten ,lose Verkleidung befestigt   ,Batterie I.O. ,";"Servicebericht über Splitfunktion angelegt.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"08/04/2015";"08/04/2015";"25/04/2014";"25/04/2015";"0";"1";NA;NA;NA;"73.6";"0";"23/04/2014";"EUR";"14/04/2015";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;1012875784;"6010564093";"10100907";"617";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"Fahrschalter klemmt , Fahrschalter ausgebaut , Pedal auf der Welle gangbar gemacht , Feder ausgetauscht , Fahrschalter eingebaut   und mittels Diagnose überprüft , Fahrschalter kalibriert , Funktionsüberprüfung , Gerät in Einsatz gegeben , Nachkontrolle";NA;NA;NA;"09";NA;NA;NA;NA;"0704357";"Sonstiges / offen";"Repariert Sonstige";"Fahrgeber Zsb";NA;"27/04/2015";"27/04/2015";"25/04/2014";"25/04/2015";"0";"0";NA;NA;NA;"257.59";"0";"23/04/2014";"EUR";"12/05/2015";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;1012875944;"6010817716";"10100907";"625";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"Defekt festgestellt ,Schlauchhalter am   Gabelträger ist verbogen , wodurch die HD -   Schläuche am Antriebsrad durchgescheuert sind ,";"durch Gewaltschaden entstandenen Schaden behoben";NA;NA;"13";NA;NA;NA;NA;"2999997";"Gewaltschaden";"Repariert Sonstige";"Zukaufteil";NA;"17/07/2015";"17/07/2015";"25/04/2014";NA;"0";"0";NA;NA;NA;"220.79";"225.71";"23/04/2014";"EUR";"06/08/2015";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;1012875914;"6010828467";NA;"510";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"Stecker am Ladegerät ist gebrochen , erneuert ,   Gewaltschaden ,";"durch Gewaltschaden entstandenen Schaden behoben";NA;NA;"13";NA;NA;NA;NA;"0527986";"Gewaltschaden";"Ersetzt";"GERAETESTECKER'95044-01 160-50";NA;"21/07/2015";"21/07/2015";"25/04/2014";NA;"0";"0";NA;NA;NA;"36.8";"30.05";"23/04/2014";"EUR";"06/08/2015";"Ansgar_4";NA;"Untagged"
"4545514";"516211E00444";"RX 20-16";"2014";NA;1012875957;"6010879891";"10100907";"617";NA;"Fenthol & Sandtmann GmbH";"Hamburg";"941287";"0010";"0";"Trog der Batterie kontrolliert , Trog ist unten an der Stellfläche gerissen , verursacht durch hervorstehende Schweissnähte im   Batterieraum , Angebot wird von Habat erstellt ,";NA;NA;NA;"09";NA;NA;NA;NA;"2999997";"Sonstiges / offen";"Fehlersuche";"Zukaufteil";NA;"31/07/2015";"31/07/2015";"25/04/2014";"25/04/2015";"0";"0";NA;NA;NA;"36.8";"0";"23/04/2014";"EUR";"06/08/2015";"Ansgar_4";NA;"Untagged"
